행정구역별,연령별,1998 년,1999 년,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년,2022 년,2023 년
인천광역시,52세,19705,23809,23161,23557,22989,19952,30438,27334,32397,38810,37999,43314,46157,50082,55282,55106,54240,48837,51502,51773,48013,50068,53600,52912,52747,54247
인천광역시,53세,16721,19602,23731,23042,23442,22590,19741,30230,27270,32440,38775,37982,44005,46227,50190,55347,54908,54161,48770,51260,51583,47933,49747,53448,53018,53067
인천광역시,54세,17422,16688,19543,23615,22892,23143,22437,19642,30085,27301,32475,38730,38422,44062,46194,50205,55096,54825,53994,48538,51105,51419,47654,49626,53387,53214
인천광역시,55세,17846,17329,16685,19398,23483,22550,22940,22310,19597,30130,27159,32328,39283,38466,44053,46235,49951,54877,54560,53694,48369,50886,51052,47397,49478,53533
인천광역시,56세,21218,17758,17298,16544,19320,23138,22358,22814,22236,19636,29994,27157,32725,39265,38553,44038,46061,49797,54640,54359,53561,48172,50504,50734,47302,49639
인천광역시,57세,17732,21190,17673,17204,16420,19052,22992,22266,22794,22320,19595,29885,27490,32757,39281,38533,44000,45904,49482,54290,54179,53160,47796,50363,50518,47408
인천광역시,58세,15521,17602,21146,17545,17091,16224,18891,22891,22238,22805,22208,19551,30274,27524,32751,39291,38343,43834,45619,49157,54115,53887,52673,47530,50196,50600
인천광역시,59세,16370,15369,17461,20914,17427,16919,16161,18797,22853,22214,22754,22083,19745,30207,27566,32773,39180,38192,43650,45370,48948,53671,53272,52448,47302,50210
인천광역시,60세,15323,16265,15285,17276,20813,17212,16735,16082,18708,22821,22156,22608,22318,19760,30225,27506,32606,39121,38102,43326,45069,48551,53217,52903,52149,47318
인천광역시,61세,14254,15275,16152,15087,17091,20568,17075,16679,16045,18720,22795,22111,22828,22265,19750,30125,27381,32505,38900,37925,43034,44760,48029,52898,52547,52121
인천광역시,62세,13841,14090,15170,15889,14974,16880,20355,16995,16632,16041,18600,22681,22208,22854,22261,19672,30005,27340,32300,38631,37625,42714,44264,47717,52624,52490
인천광역시,63세,13539,13650,13977,14989,15674,14765,16761,20194,16887,16531,15920,18502,22808,22218,22796,22188,19530,29931,27217,31994,38385,37328,42253,43889,47460,52597
인천광역시,64세,12121,13418,13491,13788,14886,15474,14611,16593,20146,16856,16469,15857,18594,22812,22146,22737,22090,19490,29766,26993,31814,38122,36950,41845,43715,47418
인천광역시,65세,11053,11934,13249,13324,13609,14621,15296,14531,16538,20058,16800,16296,15957,18602,22781,22119,22708,22031,19366,29615,26843,31558,37720,36636,41631,43713
인천광역시,66세,10376,10920,11806,13047,13157,13393,14414,15141,14435,16521,20022,16631,16298,15910,18553,22767,22025,22652,21931,19284,29370,26734,31293,37417,36403,41665
인천광역시,67세,9128,10224,10790,11604,12848,12872,13182,14280,15079,14349,16442,19866,16584,16298,15854,18448,22636,22001,22478,21789,19160,29121,26428,31046,37156,36330
인천광역시,68세,9113,9010,9995,10529,11367,12580,12642,13071,14214,15037,14270,16253,19814,16488,16213,15790,18315,22530,21876,22291,21604,18978,28919,26155,30824,37114
인천광역시,69세,8873,8937,8834,9874,10290,11048,12321,12525,12956,14066,14853,14058,16233,19757,16454,16154,15693,18233,22362,21724,22128,21404,18806,28622,25954,30645
인천광역시,70세,8021,8644,8770,8645,9694,10048,10856,12192,12448,12820,13882,14687,14006,16116,19641,16317,15990,15541,18081,22133,21508,21845,21182,18567,28378,25787
인천광역시,71세,7299,7858,8341,8499,8428,9437,9798,10702,12039,12248,12683,13701,14594,13825,15925,19395,16116,15884,15432,17931,21987,21289,21621,20895,18407,28166
인천광역시,72세,6446,7041,7655,8186,8291,8211,9197,9591,10556,11900,12026,12414,13651,14408,13634,15735,19111,15972,15695,15286,17735,21690,21028,21353,20692,18297
인천광역시,73세,6084,6264,6879,7413,7891,7965,7980,9021,9404,10400,11609,11841,12263,13429,14222,13497,15574,18920,15757,15489,15100,17516,21409,20702,21064,20521
인천광역시,74세,5963,5873,6024,6625,7119,7576,7730,7751,8879,9223,10122,11313,11672,12056,13215,14047,13307,15392,18702,15495,15308,14879,17285,21060,20339,20873
인천광역시,75세,5959,5678,5685,5759,6359,6846,7350,7505,7566,8692,9011,9900,11098,11467,11830,12940,13813,13118,15096,18393,15316,15093,14572,17020,20682,20089
인천광역시,76세,5490,5655,5451,5483,5512,6108,6546,7125,7274,7348,8462,8744,9680,10896,11222,11572,12659,13586,12917,14851,18020,15016,14787,14245,16663,20431
인천광역시,77세,4517,5252,5354,5155,5191,5216,5886,6337,6907,7088,7133,8206,8502,9483,10683,10976,11275,12385,13265,12606,14582,17611,14714,14395,13925,16361
인천광역시,78세,3913,4265,4973,5102,4805,4943,4915,5667,6082,6669,6828,6862,8011,8307,9243,10380,10671,10945,12064,12937,12298,14230,17131,14351,14053,13614
인천광역시,79세,3436,3702,4008,4671,4806,4528,4667,4674,5430,5857,6431,6590,6602,7702,7996,8971,10038,10404,10600,11648,12538,11969,13774,16656,13896,13686
인천광역시,80세,2916,3215,3478,3711,4316,4479,4253,4411,4414,5216,5630,6109,6389,6361,7421,7757,8662,9705,10082,10157,11293,12128,11562,13342,16065,13484
인천광역시,81세,2765,2683,2942,3179,3404,3993,4172,3994,4156,4185,4921,5369,5890,6127,6063,7118,7457,8330,9311,9663,9796,10859,11691,11116,12768,15612
인천광역시,82세,2318,2548,2480,2694,2935,3151,3662,3866,3734,3888,3910,4632,5110,5632,5853,5798,6771,7142,7951,8938,9210,9391,10383,11175,10581,12222
인천광역시,83세,1957,2127,2337,2231,2446,2661,2850,3366,3593,3466,3624,3662,4454,4842,5348,5476,5520,6393,6811,7525,8489,8797,8947,9870,10516,10093
인천광역시,84세,1534,1739,1945,2077,1980,2183,2395,2617,3084,3340,3225,3370,3478,4128,4552,5014,5154,5226,6044,6421,7103,8012,8290,8450,9276,10005
인천광역시,85세,6494,1357,1553,1723,1826,1776,1980,2181,2377,2832,3073,2962,3152,3209,3865,4222,4671,4813,4851,5632,5988,6641,7490,7789,7894,8773
인천광역시,86세,-,1170,1184,1353,1492,1597,1570,1756,1944,2132,2565,2817,2789,2892,2954,3541,3896,4327,4450,4535,5208,5561,6162,6934,7139,7351
인천광역시,87세,-,1022,1021,1021,1161,1299,1416,1399,1571,1746,1916,2315,2595,2510,2645,2691,3256,3593,3960,4073,4145,4812,5105,5633,6228,6572
인천광역시,88세,-,837,894,848,857,993,1088,1239,1206,1377,1548,1709,2118,2343,2251,2380,2441,2948,3254,3581,3681,3834,4374,4636,5085,5708
인천광역시,89세,-,639,718,744,711,734,834,913,1089,1069,1220,1340,1587,1880,2074,1957,2123,2173,2642,2904,3238,3304,3500,3908,4104,4577
인천광역시,90세,-,507,547,594,621,575,628,704,772,970,913,1057,1249,1411,1651,1814,1727,1888,1933,2337,2555,2879,2929,3083,3395,3640
인천광역시,91세,-,357,426,457,506,510,476,518,585,642,839,771,943,1082,1215,1389,1615,1476,1636,1689,2019,2217,2501,2527,2644,2971
인천광역시,92세,-,286,284,330,367,387,416,409,423,473,546,705,678,805,886,1051,1168,1337,1284,1397,1441,1771,1888,2113,2089,2249
인천광역시,93세,-,187,224,224,272,292,318,343,321,331,370,436,624,576,677,770,895,982,1128,1088,1169,1216,1514,1576,1717,1771
인천광역시,94세,-,101,145,181,175,217,233,244,272,255,274,295,414,523,468,577,653,751,818,928,885,968,1022,1270,1274,1433
인천광역시,95세,-,330,324,343,399,421,478,529,592,682,204,221,294,327,434,387,473,539,615,659,751,728,801,816,994,1025
인천광역시,96세,-,-,-,-,-,-,-,-,-,-,176,164,232,244,259,351,309,372,431,497,533,619,592,601,596,779
인천광역시,97세,-,-,-,-,-,-,-,-,-,-,127,131,175,176,194,220,289,250,299,337,403,432,490,452,437,455
인천광역시,98세,-,-,-,-,-,-,-,-,-,-,61,99,136,146,145,158,181,217,205,235,266,340,338,369,310,336
인천광역시,99세,-,-,-,-,-,-,-,-,-,-,52,45,117,111,126,117,141,148,174,165,179,223,266,234,248,218
인천광역시,100세 이상,-,-,-,-,-,-,-,-,-,-,92,112,416,459,512,575,618,701,754,791,826,883,969,417,423,491
광주광역시,계,1339441,1356612,1371909,1383765,1397452,1395762,1401172,1401745,1407798,1413444,1422702,1433640,1454636,1463464,1469216,1472910,1475884,1472199,1469214,1463770,1459336,1456468,1450062,1441611,1431050,1419237
광주광역시,0세,19733,18998,19903,17200,15071,14908,13838,12576,12908,14177,13306,12787,13506,13494,13917,12407,12306,12045,11236,9793,8913,8189,7147,7819,7333,6065
광주광역시,1세,21850,20744,19958,20935,18102,15543,15843,14522,13328,13769,15083,14202,13663,14403,14273,14846,13024,12920,12628,11824,10411,9440,8656,7798,8099,7459
광주광역시,2세,21883,21970,20814,20095,21081,18044,15675,15998,14596,13492,13888,15442,14478,13986,14601,14564,15038,13194,13096,12910,12151,10660,9663,8976,7980,8038
광주광역시,3세,22944,21940,21961,20957,20320,20984,18195,15775,16264,14772,13600,14248,15731,14668,14106,14811,14698,15104,13246,13298,13087,12333,10801,9872,9120,8120
광주광역시,4세,22729,23073,22136,22095,21218,20332,21169,18318,15950,16267,14953,13833,14401,15912,14837,14261,14994,14740,15159,13448,13409,13310,12503,10884,9967,9234
광주광역시,5세,22518,22974,23231,22381,22376,21245,20531,21310,18537,16032,16413,15242,14043,14540,16001,14939,14420,15023,14690,15210,13531,13487,13394,12545,10974,10017
광주광역시,6세,22963,22814,23245,23614,22833,22648,21590,20894,21719,18877,16371,16819,15646,14293,14814,16302,15185,14573,15177,14924,15476,13813,13631,13547,12717,11144
광주광역시,7세,21721,23035,22881,23324,23822,22729,22711,21669,20970,21817,18932,16485,16904,15694,14284,14756,16330,15067,14492,15110,14832,15416,13760,13561,13470,12673
광주광역시,8세,19745,21860,23213,22963,23600,23707,22893,22838,21855,21044,21978,19117,16649,17022,15733,14330,14777,16287,14972,14421,15052,14811,15364,13749,13566,13453
광주광역시,9세,19084,19858,21996,23418,23380,23597,23949,22945,23050,22000,21202,22167,19320,16801,17078,15759,14384,14747,16261,14935,14415,15060,14773,15314,13751,13576
광주광역시,10세,19096,19277,20071,22225,23801,23348,23822,24139,23178,23221,22189,21406,22301,19405,16900,17103,15838,14375,14717,16231,14919,14379,15024,14742,15298,13742
광주광역시,11세,19115,19319,19579,20352,22686,24018,23672,23985,24385,23336,23449,22399,21637,22428,19476,16902,17162,15805,14362,14732,16227,14886,14337,14999,14709,15278
광주광역시,12세,19524,19428,19670,20044,20845,23025,24420,23881,24303,24606,23626,23726,22692,21861,22583,19550,16994,17159,15791,14382,14734,16226,14889,14335,15013,14692
광주광역시,13세,20706,19468,19490,19716,20161,20743,23053,24331,23892,24286,24679,23702,23901,22677,21822,22584,19512,16881,17073,15673,14321,14704,16160,14832,14325,15002
광주광역시,14세,21552,20666,19635,19590,19954,20147,20809,22987,24363,23879,24365,24687,23798,23903,22713,21818,22593,19472,16873,17044,15643,14323,14696,16113,14828,14311
광주광역시,15세,24443,21599,20842,19836,19808,19945,20270,20758,22873,24308,23966,24403,24772,23792,23880,22738,21808,22583,19442,16897,16954,15615,14272,14652,16112,14807
광주광역시,16세,26964,24196,21387,20624,19751,19518,19762,19986,20493,22588,24110,23826,24196,24596,23653,23692,22500,21625,22355,19326,16707,16781,15517,14160,14540,15962
광주광역시,17세,27012,26747,24120,21287,20742,19558,19547,19638,19893,20414,22582,24103,23803,24160,24519,23638,23696,22490,21561,22259,19260,16679,16794,15486,14157,14503
광주광역시,18세,26069,26768,26608,24020,21312,20499,19394,19339,19446,19775,20254,22470,24003,23603,23971,24407,23564,23484,22344,21435,22146,19191,16609,16750,15427,14123
광주광역시,19세,26636,26058,26803,26659,24097,21102,20498,19178,19111,19230,19654,20060,22231,23737,23362,23641,24004,23131,23086,21828,20976,21647,18846,16335,16448,15105
광주광역시,20세,22674,26599,26088,26652,26776,24060,21119,20314,19041,19025,19243,19512,20016,22191,23596,23234,23569,23869,22965,22781,21649,20801,21552,18766,16235,16292
광주광역시,21세,25198,22689,26705,26097,26828,26509,24013,20879,20130,19002,18999,19076,19441,19929,22012,23380,23130,23355,23785,22677,22672,21526,20752,21403,18754,16183
광주광역시,22세,24732,25361,22832,26757,26408,26518,26380,23718,20722,19988,18922,18816,18839,19082,19598,21705,23048,22511,22998,23374,22397,22424,21292,20542,21133,18471
광주광역시,23세,24598,24937,25386,22863,26846,25914,26235,25857,23376,20353,19729,18727,18490,18528,18694,19160,21165,22275,21884,22255,22809,21867,22020,20832,19943,20474
광주광역시,24세,27313,24645,24772,25175,22966,26170,25561,25610,25375,22966,20088,19473,18594,18220,18166,18387,18723,20412,21702,21297,21768,22340,21481,21585,20157,19389
광주광역시,25세,27441,27363,24253,24330,25127,22311,25571,24814,25147,24883,22598,19882,19201,18350,17888,17775,17893,18083,19931,21213,20869,21385,21900,21098,20896,19444
광주광역시,26세,27082,27215,26927,23856,24105,24136,21720,24796,24352,24636,24480,22429,19727,18971,18115,17554,17349,17382,17712,19492,20729,20486,20952,21526,20465,20246
광주광역시,27세,27674,26907,26745,26340,23462,23278,23655,21161,24377,23804,24291,24222,22235,19403,18587,17762,17080,16899,17152,17254,19182,20535,20221,20593,21021,19931
광주광역시,28세,26947,27574,26453,26241,26055,22709,22792,23140,21026,23920,23528,24094,24263,22074,19106,18375,17367,16845,16616,16831,17014,19142,20264,19994,20287,20550
광주광역시,29세,25549,26906,27322,26118,26009,25402,22418,22460,22907,20774,23947,23532,24091,24295,21820,19058,18216,17055,16657,16436,16654,16942,18941,20133,19728,19925
광주광역시,30세,26815,25579,26741,27152,25979,25506,25224,22303,22367,22626,20705,23998,23720,24137,24039,21819,18914,17902,16913,16450,16277,16472,16842,18861,19959,19405
광주광역시,31세,24696,26936,25571,26817,27104,25699,25480,25066,22309,22340,22605,20818,24271,23869,23917,23961,21702,18602,17664,16736,16384,16177,16412,16804,18698,19555
광주광역시,32세,24478,24795,26924,25504,26760,26824,25584,25383,25092,22185,22433,22721,21050,24355,23773,23796,23935,21409,18517,17535,16667,16216,16082,16404,16688,18498
광주광역시,33세,24451,24527,24862,26891,25432,26552,26635,25550,25354,25038,22332,22573,23043,21140,24401,23842,23837,23832,21206,18389,17421,16690,16204,16096,16365,16450
광주광역시,34세,23165,24620,24412,24780,26989,25294,26472,26601,25611,25422,25144,22536,22936,23214,21176,24397,23865,23649,23613,21093,18353,17500,16592,16232,16112,16038
광주광역시,35세,23569,23319,24707,24378,24719,26858,25127,26446,26627,25612,25478,25307,22940,23122,23239,21231,24380,23754,23472,23489,21016,18374,17464,16589,16195,15972
광주광역시,36세,23602,23552,23334,24800,24487,24617,26821,25214,26516,26717,25754,25702,25853,23058,23201,23347,21311,24200,23567,23425,23533,21052,18342,17486,16573,16086
광주광역시,37세,24555,23709,23698,23396,24803,24439,24568,26824,25293,26607,26778,25854,26196,25957,23105,23220,23453,21180,24102,23437,23440,23487,21038,18296,17503,16466
광주광역시,38세,26648,24650,23822,23714,23505,24604,24315,24587,26974,25242,26660,27057,26278,26348,26064,23145,23232,23333,21122,23973,23398,23515,23402,21071,18310,17409
광주광역시,39세,24393,26712,24682,23816,23772,23328,24459,24260,24699,27028,25373,26843,27516,26469,26393,26087,23191,23175,23219,20995,23931,23460,23489,23350,21014,18196
광주광역시,40세,22106,24398,26755,24686,23861,23604,23279,24388,24238,24633,27145,25533,27290,27639,26542,26385,26191,23113,23016,23042,20954,23982,23435,23401,23299,20907
광주광역시,41세,21838,22062,24308,26772,24664,23693,23547,23074,24350,24258,24652,27249,25934,27270,27640,26486,26416,26115,22970,22983,23002,20999,23939,23335,23321,23233
광주광역시,42세,18477,21747,22022,24346,26760,24477,23564,23348,22958,24304,24302,24730,27529,25955,27289,27580,26515,26325,25929,22842,22868,22929,20953,23879,23284,23248
광주광역시,43세,19559,18412,21687,21958,24221,26479,24238,23311,23298,22932,24236,24315,25080,27508,25910,27237,27555,26427,26164,25805,22689,22848,22866,20864,23785,23157
광주광역시,44세,16590,19410,18313,21635,21810,23995,26292,24005,23206,23149,22906,24234,24516,25037,27421,25892,27267,27498,26356,26072,25733,22656,22758,22804,20764,23713
광주광역시,45세,14383,16475,19327,18190,21548,21518,23839,25960,23831,23089,23101,22892,24535,24429,24957,27355,25839,27085,27422,26234,26003,25674,22630,22643,22696,20647
광주광역시,46세,16044,14310,16366,19183,18095,21261,21260,23571,25759,23715,23060,23021,23138,24523,24348,24887,27212,25740,26964,27250,26171,25960,25588,22476,22543,22576
광주광역시,47세,13111,15837,14166,16232,19015,17855,21002,21026,23305,25663,23663,22994,23291,23081,24401,24276,24804,27007,25634,26742,27074,26056,25818,25347,22341,22466
광주광역시,48세,13770,12993,15709,14034,16129,18767,17653,20752,20796,23230,25536,23552,23270,23208,22939,24279,24157,24757,26922,25453,26605,27020,25997,25626,25195,22247
광주광역시,49세,14230,13610,12834,15517,13934,15836,18568,17432,20548,20701,23155,25413,23833,23199,23033,22776,24134,23982,24576,26781,25292,26442,26883,25792,25512,25065
광주광역시,50세,13219,14078,13523,12678,15374,13726,15651,18374,17309,20383,20631,23017,25671,23644,23042,22888,22622,24023,23818,24386,26585,25120,26375,26657,25566,25330
광주광역시,51세,14009,13097,14032,13360,12588,15189,13537,15463,18246,17168,20282,20514,23177,25513,23546,22858,22742,22416,23811,23592,24195,26455,24951,26052,26505,25435
광주광역시,52세,11103,13933,13010,13903,13188,12396,15042,13370,15279,18109,17121,20127,20618,22990,25348,23414,22707,22542,22271,23583,23430,24056,26268,24720,25751,26348
광주광역시,53세,10026,11002,13787,12870,13801,12989,12240,14865,13226,15200,18076,17042,20323,20439,22852,25102,23228,22529,22375,22087,23354,23266,23793,25959,24489,25592
